"CVE_ID","SW_NAME","VENDOR","AFFECTED_RANGE","FIXED_VERSION","SEVERITY","CVSS_SCORE","CVSS_VECTOR","PUBLISHED_DATE","MODIFIED_DATE","KEV_YN","SUMMARY","REFERENCE_URL","SOURCE","ECOSYSTEM","COLLECTED_AT"
"CVE-2026-77070","n8n","n8n GmbH","<2.34.1","","HIGH","7.1","CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:N/VI:N/VA:N/SC:H/SI:H/SA:H/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X","20260820","20260820","N","1.123.69, 2.33.4 및 2.34.1 이전의 n8n에는 MongoDB 연산자를 삭제하지 않고 표현식 확인 후 Query 매개변수를 JSON으로 구문 분석하는 MongoDB 노드의 찾기, 삭제 및 집계 작업에 NoSQL 주입 취약점이 포함되어 있습니다. 해결된 쿼리(예: 외부 제어 데이터를 통해)에 영향을 미칠 수 있는 공격자는 $ne 또는 $where와 같은 연산자를 주입하여 의도된 단일 문서 조회를 전체 컬렉션 공개, 전체 컬렉션 삭제 또는 데이터베이스 서버의 기타 작업으로 전환할 수 있습니다.","https://github.com/n8n-io/n8n/security/advisories/GHSA-953p-jm2c-8h5j","NVD","npm","20260820211857"
"CVE-2026-77071","n8n","n8n GmbH","<2.34.1","","HIGH","7.1","CVSS:4.0/AV:N/AC:L/AT:P/PR:N/UI:N/VC:N/VI:N/VA:N/SC:H/SI:H/SA:H/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X","20260820","20260820","N","1.123.69, 2.33.4 및 2.34.1 이전의 n8n에는 Supabase 노드의 Row Get Many, 삭제 및 업데이트 작업에 PostgREST 필터 주입 취약점이 포함되어 있습니다. 이 취약점은 이스케이프 없이 표현식 바인딩 가능한 값을 연결하여 필터 쿼리를 작성했습니다. 공격자는 모든 행과 일치하도록 필터를 확대하는 조건을 주입하여 의도한 단일 행 작업을 전체 테이블 공개, 삭제 또는 수정으로 전환할 수 있습니다.","https://github.com/n8n-io/n8n/security/advisories/GHSA-f4f3-2g67-4vhm","NVD","npm","20260820211857"
"CVE-2026-77076","n8n","n8n GmbH","<2.34.1","","HIGH","7.1","CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X","20260820","20260820","N","1.123.69, 2.33.4 및 2.34.1 이전의 n8n 버전에는 GraphQL 노드에 정보 공개 취약성이 포함되어 있습니다. GraphQL 요청이 연결 수준에서 실패하면 노드는 n8n의 표준 오류 유형으로 래핑하는 대신 기본 HTTP 클라이언트 오류를 ​​변경하지 않고 다시 발생시킵니다. 해당 오류에는 실행 엔진이 그대로 유지하는 해독된 자격 증명 비밀을 포함하여 라이브 요청의 헤더가 포함되어 있습니다. 결과 실행을 읽을 수 있는 인증된 사용자는 저장된 실행 데이터에서 해독된 자격 증명 비밀을 검색할 수 있습니다.","https://github.com/n8n-io/n8n/security/advisories/GHSA-9fqj-7wc5-cwhx","NVD","npm","20260820211857"
"CVE-2026-34755","vLLM","vllm",">=0.7.0,<0.19.0","0.19.0","MEDIUM","6.5","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H","20260406","20260820","N","vLLM은 LLM(대형 언어 모델)을 위한 추론 및 제공 엔진입니다. 0.7.0부터 0.19.0 이전까지 vllm/multimodal/media/video.py의 VideoMediaIO.load_base64() 메서드는 비디오/jpeg 데이터 URL을 쉼표로 분할하여 개별 JPEG 프레임을 추출하지만 프레임 수 제한을 적용하지는 않습니다. load_bytes() 코드 경로에 의해 적용되는 num_frames 매개변수(기본값: 32)는 video/jpeg base64 경로에서 완전히 우회됩니다. 공격자는 수천 개의 쉼표로 구분된 Base64 인코딩 JPEG 프레임이 포함된 단일 API 요청을 보내 서버가 모든 프레임을 메모리로 디코딩하고 OOM과 충돌하도록 할 수 있습니다. 이 취약점은 0.19.0에서 수정되었습니다.","https://github.com/vllm-project/vllm/security/advisories/GHSA-pq5c-rjhq-qp7p","NVD+OSV+GHSA","pypi","20260820211951"
"CVE-2026-34756","vLLM","vllm",">=0.1.0,<0.19.0","0.19.0","MEDIUM","6.5","CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H","20260406","20260820","N","vLLM은 LLM(대형 언어 모델)을 위한 추론 및 제공 엔진입니다. 0.1.0부터 0.19.0 이전까지 vLLM OpenAI 호환 API 서버에 서비스 거부 취약점이 존재합니다. ChatCompletionRequest 및 CompletionRequest Pydantic 모델의 n 매개변수에 대한 상한 검증이 없기 때문에 인증되지 않은 공격자는 천문학적으로 큰 n 값을 가진 단일 HTTP 요청을 보낼 수 있습니다. 이는 Python asyncio 이벤트 루프를 완전히 차단하고 요청이 예약 대기열에 도달하기도 전에 수백만 개의 요청 개체 복사본을 힙에 할당하여 즉각적인 메모리 부족 충돌을 발생시킵니다. 이 취약점은 0.19.0에서 수정되었습니다.","https://github.com/vllm-project/vllm/commit/b111f8a61f100fdca08706f41f29ef3548de7380","NVD","pypi","20260820211857"
"CVE-2026-77085","n8n","n8n GmbH","<2.34.1|<2.33.4","","MEDIUM","6.3","CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:L/VI:N/VA:N/SC:H/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X","20260820","20260820","N","2.34.1 이전의 n8n 및 2.33.4 이전의 2.33.x에는 SearXNG 에이전트 도구에 SSRF 보호 우회 기능이 포함되어 있습니다. 이 도구는 n8n의 중앙 집중식 SSRF 보호를 통해 라우팅되지 않은 원시 HTTP 클라이언트를 사용하여 사용자 제공 API URL에 요청을 보냈습니다. N8N_SSRF_PROTECTION_ENABLED=true인 인스턴스에서 SearXNG 자격 증명을 생성하고 개인 에이전트를 구성할 수 있는 권한이 있는 인증된 사용자는 API URL을 내부 호스트로 설정하여 n8n 서버가 해당 호스트에 연결하고 에이전트 채팅 출력을 통해 응답 콘텐츠를 반환하도록 할 수 있습니다.","https://github.com/n8n-io/n8n/security/advisories/GHSA-9rp2-wm75-c5fj","NVD","npm","20260820211857"
"CVE-2026-77074","n8n","n8n GmbH","<1.123.69","","MEDIUM","6.0","CVSS:4.0/AV:N/AC:H/AT:P/PR:L/UI:N/VC:H/VI:N/VA:N/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X","20260820","20260820","N","1.123.69 이전의 n8n 버전에는 인증된 사용자가 MVG 프리미티브를 삽입할 수 있도록 허용하는 이미지 편집 노드의 텍스트 그리기 작업에 서버측 요청 위조 취약점이 포함되어 있습니다. 공격자는 악의적인 텍스트 값을 조작하여 임의의 주소에 대한 블라인드 아웃바운드 HTTP 요청을 발행하거나 로컬 파일에 액세스할 수 있습니다.","https://github.com/n8n-io/n8n/security/advisories/GHSA-233r-fpgw-fx8x","NVD","npm","20260820211857"
"CVE-2026-77083","n8n","n8n GmbH","<2.34.1","1.123.69","MEDIUM","6.0","CVSS:4.0/AV:N/AC:H/AT:P/PR:L/UI:N/VC:H/VI:L/VA:N/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X","20260820","20260820","N","n8n은 워크플로우 자동화 플랫폼입니다. 1.123.69, 2.33.4 및 2.34.1 이전 버전에서는 JavaScript Code 노드의 VM 샌드박스가 샌드박스의 Function.prototype을 고정하지 않았으므로 인증된 사용자가 워크플로를 생성 및 실행하여 Code 노드 실행 내에서 이를 오염시키고 호스트의 globalThis에 대한 참조를 복구하여 샌드박스 이스케이프가 발생하도록 허용했습니다. 전체 익스플로잇 체인은 배포 구성에서 허용 목록에 있는 가져오기로 사용 가능한 특정 모듈에 따라 달라집니다. 이 문제는 버전 1.123.69, 2.33.4 및 2.34.1에서 해결되었습니다.","https://github.com/n8n-io/n8n/security/advisories/GHSA-c9c6-rq46-h25v","NVD","npm","20260820211857"
"CVE-2026-77073","n8n","n8n GmbH","<2.34.1","","MEDIUM","5.3","CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:L/VA:N/SC:N/SI:L/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X","20260820","20260820","N","2.34.1 이전의 n8n 버전에는 인증 유형이 표현식으로 설정된 경우 MCP create_workflow_from_code 도구의 자격 증명 유효성 검사 우회가 포함되어 있습니다. 유효한 MCP Bearer API 키와 대상 자격 증명 ID에 대한 지식을 갖춘 공격자는 다른 프로젝트의 워크플로에서 무단 프로젝트 간 자격 증명 참조를 유지할 수 있습니다.","https://github.com/n8n-io/n8n/security/advisories/GHSA-vfrj-582q-mvcp","NVD","npm","20260820211857"
"CVE-2026-77082","n8n","n8n GmbH","<1.123.69|<2.33.4|<2.34.1","","MEDIUM","5.3","CVSS:4.0/AV:N/AC:L/AT:N/PR:L/UI:N/VC:N/VI:N/VA:L/SC:N/SI:N/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X","20260820","20260820","N","1.123.69 이전의 n8n, 2.33.4 이전의 2.x 및 2.34.1 이전의 2.34.x에는 필터 및 스위치 노드에 정규식 서비스 거부(ReDoS) 취약점이 포함되어 있습니다. 이 취약점은 새로운 RegExp()를 사용하여 사용자 제공 정규식 패턴을 컴파일하고 복잡성 검증이나 실행 시간 초과 없이 작업자 스레드에서 동기식으로 실행합니다. 정교하게 만들어진 정규식 패턴은 처리된 데이터 항목별로 작업자를 장기간 차단하여 동일한 작업자에 대한 다른 워크플로 실행을 지연시킬 수 있습니다.","https://github.com/n8n-io/n8n/security/advisories/GHSA-q3fv-295f-qfpf","NVD","npm","20260820211857"
"CVE-2026-77081","n8n","n8n GmbH","<1.123.69|<2.33.4|<2.34.1","","MEDIUM","5.1","CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:L/VI:N/VA:N/SC:H/SI:L/SA:N/E:X/CR:X/IR:X/AR:X/MAV:X/MAC:X/MAT:X/MPR:X/MUI:X/MVC:X/MVI:X/MVA:X/MSC:X/MSI:X/MSA:X/S:X/AU:X/R:X/V:X/RE:X/U:X","20260820","20260820","N","1.123.69 이전의 n8n, 2.33.4 이전의 2.x, 2.34.1 이전의 2.x에는 GraphQL 노드에 허용된 도메인 우회가 포함되어 있습니다. 노드의 인증 매개변수가 표현식 모드로 설정되면 모든 인증 기반 자격 증명 선택기가 활성으로 처리됩니다. 서로 다른 유형의 두 가지 자격 증명이 연결된 경우 노드는 두 자격 증명 모두의 자료를 계속 연결하면서 첫 번째 자격 증명에만 허용 도메인 정책을 적용합니다. 워크플로 작성 권한이 있는 인증된 사용자는 도메인 제한 자격 증명을 공격자가 제어하는 ​​엔드포인트로 보내고 유출된 자격 증명의 권한으로 이를 유출할 수 있습니다.","https://github.com/n8n-io/n8n/security/advisories/GHSA-wcv8-x773-j96r","NVD","npm","20260820211857"
"CVE-2026-73416","JupyterLab","Project Jupyter",">=4.6.0,<4.6.2|>=4.5.0,<4.5.10","4.6.2","MEDIUM","","CVSS:4.0/AV:N/AC:L/AT:P/PR:L/UI:N/VC:L/VI:H/VA:L/SC:N/SI:N/SA:N","20260722","20260819","N","JupyterLab의 PyPI 확장 관리자는 요청된 설치 이름을 PyPI 패키지 이름 정규화보다 약한 사용자 지정 문자열 정규화를 사용하는 차단 목록 항목과 비교하여 `blocked_extensions_uris`를 시행합니다. 인증된 사용자는 `jupyterlab-git`과 같은 차단 목록 패키지에 대해 `JupyterLab.Git`과 같은 PyPI와 동등한 철자를 요청할 수 있습니다. pip가 변형을 동일한 패키지로 확인하더라도 JupyterLab은 설치 요청을 수락합니다. 이는 다음 사항을 모두 결합한 배포에만 보안에 영향을 미칩니다. - 사용자가 설치할 수 있는 패키지를 제한하려는 의도로 구성된 허용 목록/차단 목록 - (기본) PyPI 확장 관리자가 활성화되었습니다. - 커널 및 터미널이 비활성화되거나 원격 호스트에 위임됨(그렇지 않으면 커널 액세스 권한이 있는 사용자가 이 확인에 관계없이 직접 패키지를 설치할 수 있음) ### 영향 이 취약점을 통해 인증된 사용자는 운영자가 특별히 차단하려고 의도한 패키지를 설치하여 허용 목록/블록을 무효화할 수 있습니다.","https://github.com/jupyterlab/jupyterlab/security/advisories/GHSA-89vp-jrxv-24w8","OSV","pypi","20260820211850"
